Time,Type,Length
29660043620000,MWr,40
29660043661000,MWr,40
29660043832000,MRd,2
29660044636000,CplD,2
29660086170000,MWr,40
29660086204500,MWr,40
29660086239000,MWr,40
29660086273500,MWr,40
29660086308000,MWr,40
29660086342500,MWr,40
29660086381000,MWr,40
29660086415500,MWr,40
29660086460000,MWr,40
29660086494500,MWr,40
29660086529000,MWr,40
29660086563500,MWr,40
29660086598000,MWr,40
29660086636500,MWr,40
29660086671000,MWr,40
29660086705500,MWr,40
29660088084000,MWr,40
29660088119000,MWr,40
29660088154000,MWr,40
29660088193000,MWr,40
29660088228000,MWr,40
29660088263000,MWr,40
29660088298000,MWr,40
29660088333000,MWr,40
29660088368000,MWr,40
29660088403000,MWr,40
29660088438000,MWr,40
29660088477000,MWr,40
29660088512000,MWr,40
29660088547000,MWr,40
29660088582000,MWr,40
29660088617000,MWr,40
29660089988000,MWr,40
29660090027000,MWr,40
29660090062000,MWr,40
29660090097000,MWr,40
29660090132000,MWr,40
29660090167000,MWr,40
29660090202000,MWr,40
29660090237000,MWr,40
29660090276000,MWr,40
29660090311000,MWr,40
29660090346000,MWr,40
29660090381000,MWr,40
29660090416000,MWr,40
29660090451000,MWr,40
29660090486000,MWr,40
29660090521000,MWr,40
29660091910000,MWr,40
29660091945000,MWr,40
29660091982000,MWr,40
29660092015000,MWr,40
29660093288000,MWr,40
29660093323000,MWr,40
29660093358000,MWr,40
29660093397000,MWr,40
29660093432000,MWr,40
29660093469000,MWr,40
29660093502000,MWr,40
29660093537000,MWr,40
29660093572000,MWr,40
29660093607000,MWr,40
29660093646000,MWr,40
29660093681000,MWr,40
29660094498000,MWr,40
29660094533000,MWr,40
29660094568000,MWr,40
29660094603000,MWr,40
29660094638000,MWr,40
29660094673000,MWr,40
29660094712000,MWr,40
29660094749000,MWr,40
29660094782000,MWr,40
29660094817000,MWr,40
29660094852000,MWr,40
29660094887000,MWr,40
29660094924000,MWr,40
29660094961000,MWr,40
29660094998000,MWr,40
29660095031000,MWr,40
29660096418000,MWr,40
29660096453000,MWr,40
29660096488000,MWr,40
29660096527000,MWr,40
29660096562000,MWr,40
29660096597000,MWr,40
29660096632000,MWr,40
29660096667000,MWr,40
29660096702000,MWr,40
29660096737000,MWr,40
29660096776000,MWr,40
29660096811000,MWr,40
29660096846000,MWr,40
29660096881000,MWr,40
29660096916000,MWr,40
29660096951000,MWr,40
29660098336000,MWr,40
29660098370500,MWr,40
29660098405000,MWr,40
29660098439500,MWr,40
29660098490000,MWr,40
29660098524500,MWr,40
29660098559000,MWr,40
29660098597500,MWr,40
29660098632000,MWr,40
29660098666500,MWr,40
29660098701000,MWr,40
29660098735500,MWr,40
29660098770000,MWr,40
29660098804500,MWr,40
29660098839000,MWr,40
29660098877500,MWr,40
29660100244000,MWr,40
29660100278500,MWr,40
29660100313000,MWr,40
29660100347500,MWr,40
29660100382000,MWr,40
29660100420500,MWr,40
29660100455000,MWr,40
29660100489500,MWr,40
29660100524000,MWr,40
29660100558500,MWr,40
29660100593000,MWr,40
29660100627500,MWr,40
29660100662000,MWr,40
29660100700500,MWr,40
29660100735000,MWr,40
29660100769500,MWr,40
29660101042000,MWr,4
29660101124000,MWr,1
29660150182000,MWr,1
29660305994000,MWr,1
29660306236000,MRd,10
29660307164000,CplD,10
29660307530000,MRd,e
29660308452000,CplD,e
29660349502000,MWr,2
29660349642000,MRd,2
29660357102000,CplD,2
29660357530000,MWr,40
29660357565000,MWr,40
29660357600000,MWr,40
29660357635000,MWr,40
29660357670000,MWr,40
29660357705000,MWr,40
29660357740000,MWr,40
29660357779000,MWr,40
29660357814000,MWr,40
29660357849000,MWr,40
29660358020000,MRd,2
29660358830000,CplD,2
29660396218000,MWr,40
29660396253000,MWr,40
29660396288000,MWr,40
29660396327000,MWr,40
29660396364000,MWr,40
29660396399000,MWr,40
29660396434000,MWr,40
29660396469000,MWr,40
29660396504000,MWr,40
29660396539000,MWr,40
29660396574000,MWr,40
29660396613000,MWr,40
29660396660000,MWr,40
29660396695000,MWr,40
29660396730000,MWr,40
29660396765000,MWr,40
29660397304000,MWr,40
29660397339000,MWr,40
29660397378000,MWr,40
29660397413000,MWr,40
29660397448000,MWr,40
29660397483000,MWr,40
29660397518000,MWr,40
29660397553000,MWr,40
29660397588000,MWr,40
29660397627000,MWr,40
29660397662000,MWr,40
29660397697000,MWr,40
29660397732000,MWr,40
29660397769000,MWr,40
29660397804000,MWr,40
29660397839000,MWr,40
29660398086000,MWr,40
29660398121000,MWr,40
29660398160000,MWr,40
29660398195000,MWr,40
29660398230000,MWr,40
29660398265000,MWr,40
29660398300000,MWr,40
29660398335000,MWr,40
29660398370000,MWr,40
29660398411000,MWr,40
29660398446000,MWr,40
29660398481000,MWr,40
29660398516000,MWr,40
29660398551000,MWr,40
29660398586000,MWr,40
29660398621000,MWr,40
29660399220000,MWr,40
29660399255000,MWr,40
29660399290000,MWr,40
29660399326000,MWr,40
29660403336000,MWr,40
29660403375000,MWr,40
29660403410000,MWr,40
29660403445000,MWr,40
29660403480000,MWr,40
29660403517000,MWr,40
29660403552000,MWr,40
29660403587000,MWr,40
29660403626000,MWr,40
29660403661000,MWr,40
29660403696000,MWr,40
29660403731000,MWr,40
29660403766000,MWr,40
29660403801000,MWr,40
29660403836000,MWr,40
29660403871000,MWr,40
29660403910000,MWr,40
29660403945000,MWr,40
29660403980000,MWr,40
29660404015000,MWr,40
29660404050000,MWr,40
29660404085000,MWr,40
29660404122000,MWr,40
29660404161000,MWr,40
29660404196000,MWr,40
29660404231000,MWr,40
29660404266000,MWr,40
29660404301000,MWr,40
29660404336000,MWr,40
29660404371000,MWr,40
29660404410000,MWr,40
29660404445000,MWr,40
29660404480000,MWr,40
29660404515000,MWr,40
29660404550000,MWr,40
29660404585000,MWr,40
29660404620000,MWr,40
29660404655000,MWr,40
29660404694000,MWr,40
29660404729000,MWr,40
29660404764000,MWr,40
29660404801000,MWr,40
29660404836000,MWr,40
29660404871000,MWr,40
29660404906000,MWr,40
29660404945000,MWr,40
29660404980000,MWr,40
29660405015000,MWr,40
29660405050000,MWr,40
29660405085000,MWr,40
29660405120000,MWr,40
29660405155000,MWr,40
29660405194000,MWr,40
29660405229000,MWr,40
29660405264000,MWr,40
29660405299000,MWr,40
29660405334000,MWr,40
29660405369000,MWr,40
29660405404000,MWr,40
29660405439000,MWr,40
29660405636000,MWr,40
29660405671000,MWr,40
29660405726000,MWr,40
29660405761000,MWr,40
29660405796000,MWr,40
29660405831000,MWr,40
29660405866000,MWr,40
29660405901000,MWr,40
29660405936000,MWr,40
29660405975000,MWr,40
29660406010000,MWr,40
29660406045000,MWr,40
29660406080000,MWr,40
29660406117000,MWr,40
29660406392000,MWr,4
29660406476000,MWr,1
29660410342000,MWr,1
29662184296000,MWr,1
29662184538000,MRd,10
29662185460000,CplD,10
29662185828000,MRd,e
29662186680000,CplD,e
29662226852000,MWr,40
29662226887000,MWr,40
29662226922000,MWr,40
29662226957000,MWr,40
29662226998000,MWr,40
29662227033000,MWr,40
29662227068000,MWr,40
29662227103000,MWr,40
29662227138000,MWr,40
29662227173000,MWr,40
29662227208000,MWr,40
29662227247000,MWr,40
29662227282000,MWr,40
29662227317000,MWr,40
29662227352000,MWr,40
29662227387000,MWr,40
29662228520000,MWr,40
29662228559000,MWr,40
29662228594000,MWr,40
29662228629000,MWr,40
29662228664000,MWr,40
29662228699000,MWr,40
29662228734000,MWr,40
29662228769000,MWr,40
29662228808000,MWr,40
29662228845000,MWr,40
29662228880000,MWr,40
29662228915000,MWr,40
29662228950000,MWr,40
29662228985000,MWr,40
29662229020000,MWr,40
29662229055000,MWr,40
29662229396000,MWr,40
29662229431000,MWr,40
29662229466000,MWr,40
29662229501000,MWr,40
29662229536000,MWr,40
29662229571000,MWr,40
29662229610000,MWr,40
29662229645000,MWr,40
29662229680000,MWr,40
29662229715000,MWr,40
29662229750000,MWr,40
29662229785000,MWr,40
29662229822000,MWr,40
29662229859000,MWr,40
29662229894000,MWr,40
29662229929000,MWr,40
29662230392000,MWr,40
29662230427000,MWr,40
29662230462000,MWr,40
29662230498000,MWr,40
29662233968000,MWr,40
29662234003000,MWr,40
29662234042000,MWr,40
29662234077000,MWr,40
29662234112000,MWr,40
29662234147000,MWr,40
29662234182000,MWr,40
29662234217000,MWr,40
29662234252000,MWr,40
29662234291000,MWr,40
29662234326000,MWr,40
29662234361000,MWr,40
29662234396000,MWr,40
29662234431000,MWr,40
29662234466000,MWr,40
29662234501000,MWr,40
29662234540000,MWr,40
29662234575000,MWr,40
29662234610000,MWr,40
29662234645000,MWr,40
29662234680000,MWr,40
29662234715000,MWr,40
29662234750000,MWr,40
29662234785000,MWr,40
29662234824000,MWr,40
29662234859000,MWr,40
29662234894000,MWr,40
29662234929000,MWr,40
29662234964000,MWr,40
29662234999000,MWr,40
29662235034000,MWr,40
29662235073000,MWr,40
29662235108000,MWr,40
29662235143000,MWr,40
29662235178000,MWr,40
29662235213000,MWr,40
29662235248000,MWr,40
29662235283000,MWr,40
29662235322000,MWr,40
29662235357000,MWr,40
29662235392000,MWr,40
29662235427000,MWr,40
29662235462000,MWr,40
29662235497000,MWr,40
29662236870000,MWr,40
29662236905000,MWr,40
29662236940000,MWr,40
29662236975000,MWr,40
29662237010000,MWr,40
29662237045000,MWr,40
29662237080000,MWr,40
29662237115000,MWr,40
29662237154000,MWr,40
29662237189000,MWr,40
29662237224000,MWr,40
29662237259000,MWr,40
29662237294000,MWr,40
29662237329000,MWr,40
29662237364000,MWr,40
29662237403000,MWr,40
29662238766000,MWr,40
29662238801000,MWr,40
29662238836000,MWr,40
29662238871000,MWr,40
29662238906000,MWr,40
29662238941000,MWr,40
29662238980000,MWr,40
29662239015000,MWr,40
29662239050000,MWr,40
29662239085000,MWr,40
29662239120000,MWr,40
29662239155000,MWr,40
29662239190000,MWr,40
29662239229000,MWr,40
29662239264000,MWr,40
29662239299000,MWr,40
29662239574000,MWr,4
29662239656000,MWr,1
29662243532000,MWr,1
29673746434000,MWr,1
29673746674000,MRd,10
29673747618000,CplD,10
29673747982000,MRd,6
29673748888000,CplD,6
29673785738000,MWr,2
29673785878000,MRd,2
29673797790000,CplD,2
29673798216000,MWr,40
29673798255000,MWr,40
29673798290000,MWr,40
29673798325000,MWr,40
29673798360000,MWr,40
29673798395000,MWr,40
29673798430000,MWr,40
29673798465000,MWr,40
29673798504000,MWr,40
29673798539000,MWr,40
29673798712000,MRd,2
29673799518000,CplD,2
29673838882000,MWr,40
29673838917000,MWr,40
29673838952000,MWr,40
29673838987000,MWr,40
29673839022000,MWr,40
29673839057000,MWr,40
29673839092000,MWr,40
29673839131000,MWr,40
29673839166000,MWr,40
29673839201000,MWr,40
29673839236000,MWr,40
29673839271000,MWr,40
29673839306000,MWr,40
29673839341000,MWr,40
29673839376000,MWr,40
29673839415000,MWr,40
29673840794000,MWr,40
29673840829000,MWr,40
29673840864000,MWr,40
29673840899000,MWr,40
29673840934000,MWr,40
29673840973000,MWr,40
29673841008000,MWr,40
29673841043000,MWr,40
29673841078000,MWr,40
29673841113000,MWr,40
29673841148000,MWr,40
29673841183000,MWr,40
29673841222000,MWr,40
29673841257000,MWr,40
29673841306000,MWr,40
29673841341000,MWr,40
29673842706000,MWr,40
29673842741000,MWr,40
29673842780000,MWr,40
29673842815000,MWr,40
29673842850000,MWr,40
29673842885000,MWr,40
29673842920000,MWr,40
29673842955000,MWr,40
29673842990000,MWr,40
29673843029000,MWr,40
29673843064000,MWr,40
29673843099000,MWr,40
29673843136000,MWr,40
29673843171000,MWr,40
29673843204000,MWr,40
29673843241000,MWr,40
29673845298000,MWr,40
29673845333000,MWr,40
29673845370000,MWr,40
29673845408000,MWr,40
29673845994000,MWr,40
29673846029000,MWr,40
29673846064000,MWr,40
29673846099000,MWr,40
29673846134000,MWr,40
29673846173000,MWr,40
29673846208000,MWr,40
29673846243000,MWr,40
29673846278000,MWr,40
29673846313000,MWr,40
29673846348000,MWr,40
29673846383000,MWr,40
29673846658000,MWr,4
29673846744000,MWr,1
29673851006000,MWr,1
29673898744000,MWr,1
29673898982000,MRd,10
29673899906000,CplD,10
29673900266000,MRd,6
29673901184000,CplD,6
29673912052000,MWr,40
29673912087000,MWr,40
29673912124000,MWr,40
29673912159000,MWr,40
29673912194000,MWr,40
29673912229000,MWr,40
29673912264000,MWr,40
29673912299000,MWr,40
29673912338000,MWr,40
29673912373000,MWr,40
29673912408000,MWr,40
29673912443000,MWr,40
29673912478000,MWr,40
29673912513000,MWr,40
29673912548000,MWr,40
29673912587000,MWr,40
29673913964000,MWr,40
29673913999000,MWr,40
29673914034000,MWr,40
29673914069000,MWr,40
29673914104000,MWr,40
29673914143000,MWr,40
29673914178000,MWr,40
29673914213000,MWr,40
29673914250000,MWr,40
29673914285000,MWr,40
29673914320000,MWr,40
29673914355000,MWr,40
29673914394000,MWr,40
29673914429000,MWr,40
29673914464000,MWr,40
29673914499000,MWr,40
29673939748000,MWr,40
29673939783000,MWr,40
29673939818000,MWr,40
29673939853000,MWr,40
29673939888000,MWr,40
29673939927000,MWr,40
29673939962000,MWr,40
29673939997000,MWr,40
29673940032000,MWr,40
29673940067000,MWr,40
29673940102000,MWr,40
29673940137000,MWr,40
29673940172000,MWr,40
29673940211000,MWr,40
29673940246000,MWr,40
29673940281000,MWr,40
29673941660000,MWr,40
29673941695000,MWr,40
29673941730000,MWr,40
29673941769000,MWr,40
29673941804000,MWr,40
29673941839000,MWr,40
29673941874000,MWr,40
29673941909000,MWr,40
29673941944000,MWr,40
29673941979000,MWr,40
29673942018000,MWr,40
29673942053000,MWr,40
29673942088000,MWr,40
29673942123000,MWr,40
29673942158000,MWr,40
29673942193000,MWr,40
29673942468000,MWr,4
29673942556000,MWr,1
29673953070000,MWr,1
29683380304000,MWr,1
29683380307000,MWr,1
29683380546000,MRd,10
29683380646000,MRd,10
29683381444000,CplD,10
29683381454500,CplD,10
29683381810000,MRd,6
29683383060000,CplD,6
29683383280000,MRd,10
29683384200000,CplD,10
29683384438000,MRd,10
29683385362000,CplD,10
29683385594000,MRd,6
29683386512000,CplD,6
29683405144000,MWr,40
29683405179000,MWr,40
29683405218000,MWr,40
29683405255000,MWr,40
29683405290000,MWr,40
29683405325000,MWr,40
29683405360000,MWr,40
29683405395000,MWr,40
29683405430000,MWr,40
29683405469000,MWr,40
29683405504000,MWr,40
29683405539000,MWr,40
29683405574000,MWr,40
29683405609000,MWr,40
29683405644000,MWr,40
29683405679000,MWr,40
29683407062000,MWr,40
29683407097000,MWr,40
29683407132000,MWr,40
29683407167000,MWr,40
29683407202000,MWr,40
29683407237000,MWr,40
29683407272000,MWr,40
29683407311000,MWr,40
29683407346000,MWr,40
29683407381000,MWr,40
29683407416000,MWr,40
29683407451000,MWr,40
29683407486000,MWr,40
29683407521000,MWr,40
29683407562000,MWr,40
29683407597000,MWr,40
29683409654000,MWr,40
29683409689000,MWr,40
29683409738000,MWr,40
29683409773000,MWr,40
29683409808000,MWr,40
29683409843000,MWr,40
29683409878000,MWr,40
29683409917000,MWr,40
29683409952000,MWr,40
29683409987000,MWr,40
29683410022000,MWr,40
29683410059000,MWr,40
29683410094000,MWr,40
29683410129000,MWr,40
29683410168000,MWr,40
29683410203000,MWr,40
29683411570000,MWr,40
29683411605000,MWr,40
29683411640000,MWr,40
29683411676000,MWr,40
29683412622000,MWr,40
29683412657000,MWr,40
29683412692000,MWr,40
29683412727000,MWr,40
29683412782000,MWr,40
29683412817000,MWr,40
29683412852000,MWr,40
29683412887000,MWr,40
29683412922000,MWr,40
29683412957000,MWr,40
29683412992000,MWr,40
29683413031000,MWr,40
29683413306000,MWr,4
29683413392000,MWr,1
29683413478000,MWr,40
29683413513000,MWr,40
29683413552000,MWr,40
29683413587000,MWr,40
29683413622000,MWr,40
29683413657000,MWr,40
29683413692000,MWr,40
29683413727000,MWr,40
29683413762000,MWr,40
29683413797000,MWr,40
29683413836000,MWr,40
29683413871000,MWr,40
29683413906000,MWr,40
29683413943000,MWr,40
29683413978000,MWr,40
29683414013000,MWr,40
29683415396000,MWr,40
29683415431000,MWr,40
29683415466000,MWr,40
29683415501000,MWr,40
29683415536000,MWr,40
29683415571000,MWr,40
29683415606000,MWr,40
29683415645000,MWr,40
29683415680000,MWr,40
29683415715000,MWr,40
29683415762000,MWr,40
29683415797000,MWr,40
29683415832000,MWr,40
29683415867000,MWr,40
29683415908000,MWr,40
29683415943000,MWr,40
29683417206000,MWr,1
29683417990000,MWr,40
29683418025000,MWr,40
29683418060000,MWr,40
29683418095000,MWr,40
29683418130000,MWr,40
29683418165000,MWr,40
29683418200000,MWr,40
29683418235000,MWr,40
29683418274000,MWr,40
29683418309000,MWr,40
29683418346000,MWr,40
29683418379000,MWr,40
29683418414000,MWr,40
29683418449000,MWr,40
29683418484000,MWr,40
29683418525000,MWr,40
29683419902000,MWr,40
29683419937000,MWr,40
29683419972000,MWr,40
29683420007000,MWr,40
29683420042000,MWr,40
29683420081000,MWr,40
29683420116000,MWr,40
29683420151000,MWr,40
29683420186000,MWr,40
29683420221000,MWr,40
29683420256000,MWr,40
29683420291000,MWr,40
29683420330000,MWr,40
29683420365000,MWr,40
29683420400000,MWr,40
29683420435000,MWr,40
29683421812000,MWr,40
29683421847000,MWr,40
29683421886000,MWr,40
29683421921000,MWr,40
29683421956000,MWr,40
29683421991000,MWr,40
29683422026000,MWr,40
29683422061000,MWr,40
29683422096000,MWr,40
29683422131000,MWr,40
29683422170000,MWr,40
29683422205000,MWr,40
29683422242000,MWr,40
29683422275000,MWr,40
29683422312000,MWr,40
29683422347000,MWr,40
29683423732000,MWr,40
29683423767000,MWr,40
29683423802000,MWr,40
29683423837000,MWr,40
29683423872000,MWr,40
29683423907000,MWr,40
29683423942000,MWr,40
29683423981000,MWr,40
29683424016000,MWr,40
29683424053000,MWr,40
29683424086000,MWr,40
29683424121000,MWr,40
29683424156000,MWr,40
29683424191000,MWr,40
29683424230000,MWr,40
29683424265000,MWr,40
29683426322000,MWr,40
29683426357000,MWr,40
29683426392000,MWr,40
29683426427000,MWr,40
29683426462000,MWr,40
29683426497000,MWr,40
29683426532000,MWr,40
29683426571000,MWr,40
29683426606000,MWr,40
29683426641000,MWr,40
29683426676000,MWr,40
29683426711000,MWr,40
29683426746000,MWr,40
29683426781000,MWr,40
29683426816000,MWr,40
29683426855000,MWr,40
29683428234000,MWr,40
29683428269000,MWr,40
29683428304000,MWr,40
29683428339000,MWr,40
29683428374000,MWr,40
29683428413000,MWr,40
29683428448000,MWr,40
29683428483000,MWr,40
29683428518000,MWr,40
29683428553000,MWr,40
29683428588000,MWr,40
29683428623000,MWr,40
29683428662000,MWr,40
29683428697000,MWr,40
